,Unnamed: 0,Play,Expert,Odds,Units,Payout,Team,Name,Opponent,Hmcrt_adv,Profit,Correct,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct
4,4,C.Taylor o0.5 HR,Thespinzone,575,0.22,1.485,Los Angeles Dodgers,C.Taylor,Tampa Bay Rays,0.0,1.265,Y,0.1627906976744186,0,0.2,0,0.1,0
5,5,G.Stone u3.5 Ks,Thespinzone,-106,0.14,0.2720754716981132,Los Angeles Dodgers,G.Stone,Tampa Bay Rays,0.0,0.1320754716981131,Y,1.0,1,1.0,1,1.0,1
6,6,M.Gonzales u4.5 Ks,SBK5065,-160,0.5,0.8125,Seattle Mariners,M.Gonzales,Pittsburgh Pirates,1.0,0.3125,Y,0.8,1,1.0,1,0.8,1
7,7,M.Gonzales u4.5 Ks,The_Oddsmaker,-152,1.0,1.6578947368421053,Seattle Mariners,M.Gonzales,Pittsburgh Pirates,1.0,0.6578947368421053,Y,0.8,1,1.0,1,0.8,1
8,8,R.Castro o0.5 HR,charliedisturco,500,0.1,0.6000000000000001,Pittsburgh Pirates,R.Castro,Seattle Mariners,0.0,0.5000000000000001,N,0.0425531914893617,0,0.0,0,0.0,0
9,9,R.Castro o1.5 Total Bases,charliedisturco,180,0.5,1.4,Pittsburgh Pirates,R.Castro,Seattle Mariners,0.0,0.8999999999999999,N,0.2340425531914893,0,0.2,0,0.2,0
10,10,C.Mullins o0.5 RBI,Thespinzone,210,0.08,0.248,Baltimore Orioles,C.Mullins,Texas Rangers,1.0,0.1679999999999999,N,0.4038461538461538,0,0.2,0,0.4,0
11,11,J.Mateo o0.5 Runs Scored,Thespinzone,160,0.08,0.208,Baltimore Orioles,J.Mateo,Texas Rangers,1.0,0.128,N,0.4782608695652174,0,0.2,0,0.3,0
12,12,R.Mountcastle o0.5 RBI,Thespinzone,135,0.1,0.235,Baltimore Orioles,R.Mountcastle,Texas Rangers,1.0,0.1349999999999999,Y,0.3396226415094339,0,0.6,1,0.5,0
13,13,N.Lowe o0.5 Runs Scored,Thespinzone,135,0.08,0.188,Texas Rangers,N.Lowe,Baltimore Orioles,0.0,0.108,N,0.5384615384615384,1,0.6,1,0.7,1
14,14,M.Semien o0.5 RBI,Thespinzone,175,0.13,0.3575,Texas Rangers,M.Semien,Baltimore Orioles,0.0,0.2274999999999999,Y,0.5384615384615384,1,0.6,1,0.5,0
15,15,R.Mountcastle o1.5 Total Bases,charliedisturco,-103,0.52,1.0248543689320389,Baltimore Orioles,R.Mountcastle,Texas Rangers,1.0,0.5048543689320388,N,0.4339622641509434,0,0.4,0,0.3,0
16,16,R.Mountcastle o0.5 HR,charliedisturco,470,0.1,0.5700000000000001,Baltimore Orioles,R.Mountcastle,Texas Rangers,1.0,0.4700000000000001,N,0.1509433962264151,0,0.2,0,0.1,0
17,17,P.Alonso o0.5 HR,Thespinzone,270,0.04,0.148,New York Mets,P.Alonso,Colorado Rockies,0.0,0.1079999999999999,N,0.2592592592592592,0,0.4,0,0.5,0
18,18,R.Grichuk o0.5 Runs Scored,Thespinzone,102,0.09,0.1818,Colorado Rockies,R.Grichuk,New York Mets,1.0,0.0917999999999999,N,0.5,0,0.4,0,0.4,0
19,19,N.Jones o0.5 RBI,Thespinzone,145,0.08,0.196,Colorado Rockies,N.Jones,New York Mets,1.0,0.116,N,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0
20,20,S.Marte o1.5 Total Bases,charliedisturco,-110,0.5,0.9545454545454546,New York Mets,S.Marte,Colorado Rockies,0.0,0.4545454545454546,Y,0.3061224489795918,0,0.4,0,0.3,0
21,21,S.Marte o0.5 HR,charliedisturco,630,0.1,0.73,New York Mets,S.Marte,Colorado Rockies,0.0,0.63,N,0.0408163265306122,0,0.0,0,0.1,0
22,22,N.Pratto o0.5 Runs Scored,Thespinzone,105,0.08,0.1639999999999999,Kansas City Royals,N.Pratto,Washington Nationals,1.0,0.0839999999999999,N,0.3103448275862069,0,0.2,0,0.2,0
23,23,R.Adams o0.5 RBI,Thespinzone,200,0.08,0.24,Washington Nationals,R.Adams,Kansas City Royals,0.0,0.1599999999999999,N,0.3,0,0.4,0,0.3,0
24,24,I.Vargas o0.5 RBI,Thespinzone,180,0.14,0.392,Washington Nationals,I.Vargas,Kansas City Royals,0.0,0.252,Y,0.25,0,0.4,0,0.4,0
25,25,R.Adams o0.5 HR,Thespinzone,650,0.04,0.3,Washington Nationals,R.Adams,Kansas City Royals,0.0,0.26,N,0.2,0,0.4,0,0.2,0
26,26,R.Greene o0.5 Runs Scored,Thespinzone,125,0.09,0.2024999999999999,Detroit Tigers,R.Greene,Chicago White Sox,1.0,0.1124999999999999,Y,0.48,0,0.8,1,0.6,1
27,27,D.Cease u6.5 Ks,Thespinzone,-112,0.15,0.2839285714285714,Chicago White Sox,D.Cease,Detroit Tigers,0.0,0.1339285714285714,N,0.75,1,0.8,1,0.9,1
28,28,C.Morel o0.5 Runs Scored,Thespinzone,140,0.08,0.192,Chicago Cubs,C.Morel,Cincinnati Reds,1.0,0.112,N,0.7058823529411765,1,0.0,0,0.5,0
29,29,C.Morel o0.5 HR,Thespinzone,600,0.04,0.28,Chicago Cubs,C.Morel,Cincinnati Reds,1.0,0.24,N,0.4117647058823529,0,0.0,0,0.4,0
30,30,K.Newman o0.5 RBI,Thespinzone,230,0.17,0.561,Cincinnati Reds,K.Newman,Chicago Cubs,0.0,0.391,Y,0.2702702702702703,0,0.6,1,0.3,0
31,31,S.Strider u1.5 Earned Runs,RenoJonny,108,1.1,2.2880000000000003,Atlanta Braves,S.Strider,Philadelphia Phillies,1.0,1.1880000000000002,N,0.3636363636363636,0,0.2,0,0.3,0
32,32,B.Harper o0.5 Runs Scored,Thespinzone,125,0.08,0.18,Philadelphia Phillies,B.Harper,Atlanta Braves,0.0,0.0999999999999999,N,0.6086956521739131,1,0.4,0,0.4,0
33,33,D.Covey o3.5 Ks,Thespinzone,-102,0.15,0.2970588235294117,Philadelphia Phillies,D.Covey,Atlanta Braves,0.0,0.1470588235294117,N,0.5,0,0.5,0,0.5,0
34,34,M.Ozuna o1.5 Total Bases,MikeRandle,122,1.0,2.22,Atlanta Braves,M.Ozuna,Philadelphia Phillies,1.0,1.2200000000000002,N,0.358974358974359,0,0.6,1,0.6,1
35,35,A.Judge o0.5 HR,Thespinzone,245,0.09,0.3105,New York Yankees,A.Judge,San Diego Padres,1.0,0.2205,Y,0.2272727272727272,0,0.2,0,0.3,0
36,36,G.Cole u7.5 Ks,Thespinzone,-115,0.15,0.2804347826086956,New York Yankees,G.Cole,San Diego Padres,1.0,0.1304347826086956,N,0.5,0,0.8,1,0.6,1
37,37,G.Cole u7.5 Ks,PropBetGuy,-118,1.18,2.18,New York Yankees,G.Cole,San Diego Padres,1.0,1.0000000000000002,N,0.5,0,0.8,1,0.6,1
38,38,C.Carroll o0.5 Runs Scored,Thespinzone,100,0.08,0.16,Arizona Diamondbacks,C.Carroll,Boston Red Sox,1.0,0.08,Y,0.5,0,0.4,0,0.4,0
39,39,M.Yoshida o0.5 Runs Scored,Thespinzone,120,0.08,0.176,Boston Red Sox,M.Yoshida,Arizona Diamondbacks,0.0,0.0959999999999999,N,0.4666666666666667,0,0.4,0,0.3,0
40,40,T.Houck o3.5 Ks,JoeDellera,-168,0.18,0.2871428571428571,Boston Red Sox,T.Houck,Arizona Diamondbacks,0.0,0.1071428571428571,Y,0.9,1,1.0,1,0.9,1
41,41,M.Wallner o0.5 RBI,Thespinzone,235,0.08,0.268,Minnesota Twins,M.Wallner,Toronto Blue Jays,1.0,0.188,N,0.1818181818181818,0,0.4,0,0.2,0
42,42,Y.Alvarez o0.5 RBI,Thespinzone,135,0.1,0.235,Houston Astros,Y.Alvarez,Oakland Athletics,0.0,0.1349999999999999,Y,0.5217391304347826,1,0.2,0,0.3,0
43,43,J.Altuve o1.5 total bases,Teddy Ricketson,105,1.0,2.05,Houston Astros,J.Altuve,Oakland Athletics,0.0,1.0499999999999998,Y,0.5714285714285714,1,0.6,1,0.5714285714285714,1
44,44,S.Strider o8.5 strikeouts,Teddy Ricketson,-145,1.0,1.6896551724137931,Atlanta Braves,S.Strider,Philadelphia Phillies,1.0,0.6896551724137931,Y,0.8181818181818182,1,0.8,1,0.8,1
45,45,L.Nootbaar o1.5 total bases,Colby Conway,-110,1.0,1.9090909090909087,St. Louis Cardinals,L.Nootbaar,Cleveland Guardians,0.0,0.9090909090909088,N,0.3658536585365853,0,0.4,0,0.4,0
46,46,D.Lynch u4.5 strikeouts,Colby Conway,-110,1.0,1.9090909090909087,Kansas City Royals,D.Lynch,Washington Nationals,1.0,0.9090909090909088,N,0.0,0,0.0,0,0.0,0
0,0,L.Lynn u5.5 Ks,cowhitchurch,-101,0.5,0.995049504950495,Chicago White Sox,L.Lynn,Houston Astros,0.0,0.495049504950495,N,0.0,0,0.0,0,0.0,0
1,1,Y.Alvarez o1.5 Total Bases,NicholaskMartin,115,0.58,1.247,Houston Astros,Y.Alvarez,Chicago White Sox,1.0,0.6670000000000001,Y,1.0,1,1.0,1,1.0,1
2,2,L.Lynn o5.5 Ks,OverUnder985,105,1.05,2.1525,Chicago White Sox,L.Lynn,Houston Astros,0.0,1.1024999999999998,Y,1.0,1,1.0,1,1.0,1
3,3,L.Lynn u6.5 Ks,jimsannes,-146,0.68,1.1457534246575345,Chicago White Sox,L.Lynn,Houston Astros,0.0,0.4657534246575344,Y,1.0,1,1.0,1,1.0,1
4,4,P.Alonso o0.5 HR,GDAWG5000,525,1.05,6.5625,New York Mets,P.Alonso,Miami Marlins,0.0,5.5125,Y,0.5,0,0.5,0,0.5,0
5,6,J.Kelenic o0.5 Hits,NicholaskMartin,-135,0.37,0.644074074074074,Seattle Mariners,J.Kelenic,Cleveland Guardians,1.0,0.274074074074074,Y,1.0,1,1.0,1,1.0,1
6,7,J.Kelenic o0.5 HR,NicholaskMartin,600,0.2,1.4,Seattle Mariners,J.Kelenic,Cleveland Guardians,1.0,1.2,N,0.0,0,0.0,0,0.0,0
7,8,D.May u5.5 Ks,SBK5065,100,0.75,1.5,Los Angeles Dodgers,D.May,Arizona Diamondbacks,1.0,0.75,Y,1.0,1,1.0,1,1.0,1
8,9,C.Blackmon o0.5 hits,Henry Palattella,-160,1.0,1.625,Colorado Rockies,C.Blackmon,San Diego Padres,0.0,0.625,Y,1.0,1,1.0,1,1.0,1
9,10,M.Kelly o2.5 earned runs allowed,Henry Palattella,110,1.0,2.1,Arizona Diamondbacks,M.Kelly,Los Angeles Dodgers,0.0,1.1,N,0.0,0,0.0,0,0.0,0
10,11,C.Javier o6.0 strikeouts,Dan Servodidio,-110,1.0,1.9090909090909087,Houston Astros,C.Javier,Chicago White Sox,1.0,0.9090909090909088,N,0.0,0,0.0,0,0.0,0
11,12,M.Muncy o0.5 hits,Dan Servodidio,-110,1.0,1.9090909090909087,Los Angeles Dodgers,M.Muncy,Arizona Diamondbacks,1.0,0.9090909090909088,Y,0.5,0,0.5,0,0.5,0
0,0,A.Benintendi o0.5 Runs Scored,Thespinzone,125,0.15,0.3374999999999999,Chicago White Sox,A.Benintendi,Miami Marlins,1.0,0.1874999999999999,N,0.4262295081967213,0,0.2,0,0.3,0
1,1,J.Soto o0.5 HR,JoeDellera,360,0.1,0.4599999999999999,San Diego Padres,J.Soto,Colorado Rockies,0.0,0.36,N,0.125,0,0.0,0,0.0,0
2,2,X.Bogaerts o1.5 Total Bases,cowhitchurch,-115,0.58,1.0843478260869563,San Diego Padres,X.Bogaerts,Colorado Rockies,0.0,0.5043478260869564,N,0.2033898305084746,0,0.0,0,0.1,0
3,3,X.Bogaerts o0.5 HR,cowhitchurch,575,0.1,0.675,San Diego Padres,X.Bogaerts,Colorado Rockies,0.0,0.5750000000000001,N,0.0847457627118644,0,0.0,0,0.0,0
4,4,M.Garcia o0.5 Runs Scored,Thespinzone,135,0.15,0.3525,Kansas City Royals,M.Garcia,Baltimore Orioles,0.0,0.2024999999999999,N,0.3548387096774194,0,0.4,0,0.4,0
5,5,M.Melendez o0.5 RBI,Thespinzone,170,0.1,0.27,Kansas City Royals,M.Melendez,Baltimore Orioles,0.0,0.17,N,0.2542372881355932,0,0.2,0,0.2,0
6,6,N.Pratto o0.5 Runs Scored,Thespinzone,100,0.15,0.3,Kansas City Royals,N.Pratto,Baltimore Orioles,0.0,0.15,N,0.3333333333333333,0,0.4,0,0.4,0
7,7,E.Rivera o0.5 RBI,Thespinzone,148,0.1,0.248,Arizona Diamondbacks,E.Rivera,Detroit Tigers,0.0,0.148,N,0.3548387096774194,0,0.6,1,0.3,0
8,8,C.Walker o0.5 RBI,Thespinzone,123,0.15,0.3344999999999999,Arizona Diamondbacks,C.Walker,Detroit Tigers,0.0,0.1844999999999999,N,0.4,0,0.2,0,0.3,0
9,9,T.Houck o5.5 Ks,MikeRandle,105,1.05,2.1525,Boston Red Sox,T.Houck,New York Yankees,0.0,1.1024999999999998,Y,0.4166666666666667,0,0.6,1,0.5,0
10,10,B.Woo o4.5 Ks,JoeDellera,102,0.26,0.5252,Seattle Mariners,B.Woo,Los Angeles Angels,0.0,0.2652,Y,0.5,0,0.5,0,0.5,0
11,11,B.Woo o4.5 Ks,The_Oddsmaker,102,1.02,2.0604,Seattle Mariners,B.Woo,Los Angeles Angels,0.0,1.0404,Y,0.5,0,0.5,0,0.5,0
12,12,K.Senga o5.5 Ks,PropBetGuy,-125,1.0,1.8,New York Mets,K.Senga,Pittsburgh Pirates,0.0,0.8,Y,0.75,1,0.8,1,0.7,1
13,13,J.France o3.5 Ks,The_Oddsmaker,-128,1.0,1.78125,Houston Astros,J.France,Cleveland Guardians,0.0,0.78125,Y,0.5714285714285714,1,0.6,1,0.5714285714285714,1
14,14,H.Kim o1.5 total bases,DKNation Staff,105,1.0,2.05,San Diego Padres,H.Kim,Colorado Rockies,0.0,,N,0.0,0,0.0,0,0.0,0
15,15,A.Santander o1.5 total bases,Josh Wagner,-110,1.0,1.909090909,Baltimore Orioles,A.Santander,Kansas City Royals,1.0,,Y,0.4833333333333333,0,0.6,1,0.5,0
0,0,C.Schmitt o1.5 Total Bases,Thespinzone,155,0.12,0.306,San Francisco Giants,C.Schmitt,Miami Marlins,1.0,0.186,Y,0.4166666666666667,0,0.2,0,0.4,0
1,1,J.Soler o0.5 HR,Thespinzone,400,0.3,1.5,Miami Marlins,J.Soler,San Francisco Giants,0.0,1.2,Y,0.1777777777777777,0,0.4,0,0.3,0
2,2,J.Berti o0.5 Runs Scored,Thespinzone,125,0.09,0.2024999999999999,Miami Marlins,J.Berti,San Francisco Giants,0.0,0.1124999999999999,Y,0.3809523809523809,0,0.4,0,0.4,0
3,3,J.Soler o0.5 RBI,Thespinzone,155,0.12,0.306,Miami Marlins,J.Soler,San Francisco Giants,0.0,0.186,Y,0.2888888888888888,0,0.4,0,0.3,0
4,4,S.Bieber u5.5 Ks,SBK5065,-128,0.5,0.890625,Cleveland Guardians,S.Bieber,New York Mets,0.0,0.390625,Y,0.8,1,0.8,1,0.8,1
5,5,S.Bieber u5.5 Ks,PropBetGuy,-128,1.0,1.78125,Cleveland Guardians,S.Bieber,New York Mets,0.0,0.78125,Y,0.8,1,0.8,1,0.8,1
6,6,C.Morel o0.5 RBI,Thespinzone,230,0.17,0.561,Chicago Cubs,C.Morel,Philadelphia Phillies,0.0,0.391,Y,0.8181818181818182,1,0.8,1,0.8,1
7,7,L.Thomas o0.5 Runs Scored,Thespinzone,-105,0.07,0.1366666666666667,Washington Nationals,L.Thomas,Detroit Tigers,1.0,0.0666666666666666,Y,0.5333333333333333,1,0.8,1,0.7,1
8,8,R.Adams o0.5 RBI,Thespinzone,230,0.17,0.561,Washington Nationals,R.Adams,Detroit Tigers,1.0,0.391,Y,0.375,0,0.6,1,0.375,0
9,9,I.Vargas o0.5 RBI,Thespinzone,195,0.15,0.4425,Washington Nationals,I.Vargas,Detroit Tigers,1.0,0.2925,Y,0.2142857142857142,0,0.4,0,0.3,0
10,10,S.Garrett o0.5 Runs Scored,Thespinzone,118,0.08,0.1743999999999999,Washington Nationals,S.Garrett,Detroit Tigers,1.0,0.0943999999999998,N,0.4347826086956521,0,0.2,0,0.4,0
11,11,N.Pratto o0.5 RBI,Thespinzone,260,0.08,0.288,Kansas City Royals,N.Pratto,Chicago White Sox,0.0,0.2079999999999999,N,0.2608695652173913,0,0.0,0,0.2,0
12,12,N.Pratto o0.5 Hits,SBK5065,-120,0.5,0.9166666666666669,Kansas City Royals,N.Pratto,Chicago White Sox,0.0,0.4166666666666668,Y,0.6521739130434783,1,0.6,1,0.7,1
13,13,J.Kelenic o0.5 RBI,Thespinzone,170,0.13,0.351,Seattle Mariners,J.Kelenic,Atlanta Braves,0.0,0.2209999999999999,Y,0.4318181818181818,0,0.2,0,0.5,0
14,14,K.Kiermaier o0.5 Runs Scored,Thespinzone,143,0.08,0.1944,Toronto Blue Jays,K.Kiermaier,Baltimore Orioles,1.0,0.1143999999999999,N,0.4473684210526316,0,0.4,0,0.5,0
15,15,M.Muncy o0.5 RBI,Thespinzone,155,0.08,0.204,Los Angeles Dodgers,M.Muncy,St. Louis Cardinals,0.0,0.1239999999999999,N,0.3720930232558139,0,0.2,0,0.2,0
16,16,F.Freeman o0.5 Runs Scored,Thespinzone,-107,0.08,0.1547663551401869,Los Angeles Dodgers,F.Freeman,St. Louis Cardinals,0.0,0.0747663551401869,Y,0.6458333333333334,1,0.8,1,0.8,1
17,17,R.Grichuk o0.5 Runs Scored,Thespinzone,135,0.1,0.235,Colorado Rockies,R.Grichuk,Texas Rangers,0.0,0.1349999999999999,Y,0.5,0,0.4,0,0.5,0
18,18,D.Fletcher o0.5 RBI,Thespinzone,175,0.08,0.22,Arizona Diamondbacks,D.Fletcher,Pittsburgh Pirates,0.0,0.14,N,0.2631578947368421,0,0.0,0,0.3,0
19,19,M.Moniak o0.5 Runs Scored,Thespinzone,155,0.08,0.204,Los Angeles Angels,M.Moniak,Minnesota Twins,1.0,0.1239999999999999,N,0.375,0,0.0,0,0.375,0
20,20,A.Verdugo o0.5 Runs Scored,Thespinzone,135,0.08,0.188,Boston Red Sox,A.Verdugo,San Diego Padres,0.0,0.108,N,0.6521739130434783,1,0.6,1,0.7,1
21,21,Y.Alvarez o0.5 RBI,Thespinzone,130,0.08,0.184,Houston Astros,Y.Alvarez,Oakland Athletics,1.0,0.104,N,0.55,1,0.4,0,0.5,0
22,22,M.Kelly o5.5 strikeouts,Chris Landers,110,1.0,2.1,Arizona Diamondbacks,M.Kelly,Pittsburgh Pirates,0.0,1.1,N,0.5,0,0.6,1,0.5,0
23,23,Y.Alvarez o1.5 total bases,Colby Conway,-110,1.0,1.9090909090909087,Houston Astros,Y.Alvarez,Oakland Athletics,1.0,0.9090909090909088,Y,0.575,1,0.8,1,0.7,1
0,0,N.Arenado o0.5 RBI,NicholaskMartin,125,0.63,1.4175,St. Louis Cardinals,N.Arenado,Texas Rangers,0.0,0.7875,Y,0.3793103448275862,0,0.6,1,0.4,0
1,1,N.Arenado o1.5 Total Bases,NicholaskMartin,-105,0.48,0.937142857142857,St. Louis Cardinals,N.Arenado,Texas Rangers,0.0,0.4571428571428571,Y,0.4137931034482758,0,0.6,1,0.4,0
2,2,T.Edman o1.5 Total Bases,NicholaskMartin,105,0.5,1.025,St. Louis Cardinals,T.Edman,Texas Rangers,0.0,0.5249999999999999,N,0.3103448275862069,0,0.4,0,0.3,0
3,3,M.Garver o0.5 RBI,Thespinzone,170,0.08,0.216,Texas Rangers,M.Garver,St. Louis Cardinals,1.0,0.136,N,0.3333333333333333,0,0.4,0,0.3333333333333333,0
4,4,J.Heim o0.5 RBI,Thespinzone,170,0.1,0.27,Texas Rangers,J.Heim,St. Louis Cardinals,1.0,0.17,N,0.4901960784313725,0,0.6,1,0.6,1
5,5,C.Seager o0.5 RBI,Thespinzone,150,0.1,0.25,Texas Rangers,C.Seager,St. Louis Cardinals,1.0,0.15,N,0.5357142857142857,1,0.6,1,0.6,1
6,6,M.Garver o0.5 HR,Thespinzone,440,0.08,0.432,Texas Rangers,M.Garver,St. Louis Cardinals,1.0,0.352,N,0.2222222222222222,0,0.2,0,0.2222222222222222,0
7,7,N.Arenado o1.5 Total Bases,cowhitchurch,-105,0.5,0.9761904761904762,St. Louis Cardinals,N.Arenado,Texas Rangers,0.0,0.4761904761904761,Y,0.4137931034482758,0,0.6,1,0.4,0
8,8,N.Arenado o0.5 HR,cowhitchurch,350,0.2,0.9,St. Louis Cardinals,N.Arenado,Texas Rangers,0.0,0.7,N,0.1206896551724138,0,0.2,0,0.1,0
9,9,N.Arenado o1.5 Total Bases,charliedisturco,-105,0.5,0.9761904761904762,St. Louis Cardinals,N.Arenado,Texas Rangers,0.0,0.4761904761904761,Y,0.4137931034482758,0,0.6,1,0.4,0
10,10,N.Arenado o0.5 HR,charliedisturco,340,0.1,0.44,St. Louis Cardinals,N.Arenado,Texas Rangers,0.0,0.3400000000000001,N,0.1206896551724138,0,0.2,0,0.1,0
11,11,M.Garcia o0.5 Runs Scored,Thespinzone,185,0.1,0.285,Kansas City Royals,M.Garcia,Miami Marlins,0.0,0.185,N,0.3333333333333333,0,0.4,0,0.5,0
12,12,B.Garrett o5.5 Ks,SBK5065,-105,0.5,0.9761904761904762,Miami Marlins,B.Garrett,Kansas City Royals,1.0,0.4761904761904761,Y,0.5,0,0.8,1,0.5,0
13,13,B.Garrett o5.5 Ks,PropBetGuy,-115,1.0,1.869565217391304,Miami Marlins,B.Garrett,Kansas City Royals,1.0,0.8695652173913042,Y,0.5,0,0.8,1,0.5,0
14,14,B.Bielak o3.5 Ks,Zerillo,110,0.25,0.525,Houston Astros,B.Bielak,Toronto Blue Jays,0.0,0.275,N,0.5714285714285714,1,0.6,1,0.5714285714285714,1
15,15,Y.Alvarez o1.5 Total Bases,Zerillo,115,0.29,0.6234999999999999,Houston Astros,Y.Alvarez,Toronto Blue Jays,0.0,0.3334999999999999,Y,0.5,0,0.4,0,0.3,0
16,16,B.Bielak o3.5 Ks,jimsannes,115,1.0,2.15,Houston Astros,B.Bielak,Toronto Blue Jays,0.0,1.15,N,0.5714285714285714,1,0.6,1,0.5714285714285714,1
17,17,K.Tucker o1.5 Total Bases,PropBetGuy,120,1.2,2.64,Houston Astros,K.Tucker,Toronto Blue Jays,0.0,1.4400000000000002,Y,0.4137931034482758,0,0.6,1,0.5,0
18,18,N.Castellanos o1.5 Total Bases,cowhitchurch,-110,0.5,0.9545454545454546,Philadelphia Phillies,N.Castellanos,Detroit Tigers,1.0,0.4545454545454546,Y,0.5,0,0.8,1,0.7,1
19,19,N.Castellanos o0.5 HR,cowhitchurch,440,0.2,1.08,Philadelphia Phillies,N.Castellanos,Detroit Tigers,1.0,0.8800000000000001,N,0.0833333333333333,0,0.2,0,0.1,0
20,20,N.Castellanos o0.5 HR,charliedisturco,390,0.1,0.49,Philadelphia Phillies,N.Castellanos,Detroit Tigers,1.0,0.39,N,0.0833333333333333,0,0.2,0,0.1,0
21,21,N.Castellanos o1.5 Total Bases,charliedisturco,-110,0.5,0.9545454545454546,Philadelphia Phillies,N.Castellanos,Detroit Tigers,1.0,0.4545454545454546,Y,0.5,0,0.8,1,0.7,1
22,22,A.Nola o6.5 Ks,AnthonyDabbundo,-125,1.0,1.8,Philadelphia Phillies,A.Nola,Detroit Tigers,1.0,0.8,Y,0.2307692307692307,0,0.6,1,0.3,0
23,23,J.Teheran o2.5 Earned Runs,NicholaskMartin,-115,0.5,0.934782608695652,Milwaukee Brewers,J.Teheran,Cincinnati Reds,0.0,0.4347826086956521,N,0.0,0,0.0,0,0.0,0
24,24,J.Teheran u3.5 Ks,AnthonyDabbundo,108,1.0,2.08,Milwaukee Brewers,J.Teheran,Cincinnati Reds,0.0,1.08,N,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0
25,25,J.Soto o1.5 Total Bases,cowhitchurch,118,0.5,1.09,San Diego Padres,J.Soto,Chicago Cubs,1.0,0.5899999999999999,N,0.2333333333333333,0,0.0,0,0.2,0
26,26,J.Soto o0.5 HR,cowhitchurch,350,0.2,0.9,San Diego Padres,J.Soto,Chicago Cubs,1.0,0.7,N,0.1333333333333333,0,0.0,0,0.0,0
27,27,J.Soto o1.5 Total Bases,charliedisturco,125,0.5,1.125,San Diego Padres,J.Soto,Chicago Cubs,1.0,0.625,N,0.2333333333333333,0,0.0,0,0.2,0
28,28,J.Soto o0.5 HR,charliedisturco,360,0.1,0.4599999999999999,San Diego Padres,J.Soto,Chicago Cubs,1.0,0.36,N,0.1333333333333333,0,0.0,0,0.0,0
29,29,C.Joe o0.5 Runs Scored,Thespinzone,125,0.1,0.225,Pittsburgh Pirates,C.Joe,Oakland Athletics,1.0,0.125,N,0.4117647058823529,0,0.6,1,0.5,0
30,31,J.Oviedo u5.5 Ks,jimsannes,-118,0.85,1.5703389830508474,Pittsburgh Pirates,J.Oviedo,Oakland Athletics,1.0,0.7203389830508474,Y,0.75,1,0.8,1,0.7,1
31,32,R.Refsnyder o0.5 Runs Scored,Thespinzone,125,0.1,0.225,Boston Red Sox,R.Refsnyder,Tampa Bay Rays,1.0,0.125,N,0.3055555555555556,0,0.0,0,0.3,0
32,33,J.Lowe o0.5 RBI,Thespinzone,155,0.16,0.408,Tampa Bay Rays,J.Lowe,Boston Red Sox,0.0,0.2479999999999999,Y,0.4705882352941176,0,0.4,0,0.4,0
33,34,J.Soto o1.5 total bases,Chris Landers,120,1.0,2.2,San Diego Padres,J.Soto,Chicago Cubs,1.0,,N,0.2333333333333333,0,0.0,0,0.2,0
34,35,J.Heim o1.5 hits+runs+rbi,Dan Servodidio,-110,1.0,1.9090909090909087,Texas Rangers,J.Heim,St. Louis Cardinals,1.0,,Y,0.6078431372549019,1,1.0,1,0.7,1
35,36,S.Suzuki o0.5 walks,Dan Servodidio,-110,1.0,1.9090909090909087,Chicago Cubs,S.Suzuki,San Diego Padres,0.0,,N,0.391304347826087,0,0.2,0,0.5,0
0,0,J.Baez u1.5 hits,Teddy Ricketson,-185,1.0,1.5405405405405406,Detroit Tigers,J.Baez,Colorado Rockies,0.0,0.5405405405405406,Y,0.7532467532467533,1,0.8,1,0.8,1
1,1,L.Arraez o1.5 total bases,Dan Servodidio,-110,1.0,1.9090909090909087,Miami Marlins,L.Arraez,Atlanta Braves,0.0,0.9090909090909092,N,0.2597402597402597,0,0.0,0,0.2,0
2,2,C.Carrasco u4.5 strikeouts,Dan Servodidio,-110,1.0,1.9090909090909087,New York Mets,C.Carrasco,San Francisco Giants,1.0,0.9090909090909092,N,0.8181818181818182,1,0.6,1,0.8,1
3,3,G.Henderson o0.5 HR,cowhitchurch,700,0.1,0.8,Baltimore Orioles,G.Henderson,Minnesota Twins,1.0,0.7000000000000001,N,0.1285714285714285,0,0.0,0,0.1,0
4,4,J.Fraley o0.5 RBI,Thespinzone,155,0.1,0.255,Cincinnati Reds,J.Fraley,San Diego Padres,1.0,0.155,Y,0.4769230769230769,0,0.6,1,0.7,1
5,5,M.McLain o0.5 Runs Scored,Thespinzone,-110,0.15,0.2863636363636364,Cincinnati Reds,M.McLain,San Diego Padres,1.0,0.1363636363636363,Y,0.5609756097560976,1,0.8,1,0.6,1
6,6,G.Ashcraft u4.5 Ks,SBK5065,-158,0.79,1.29,Cincinnati Reds,G.Ashcraft,San Diego Padres,1.0,0.5,N,0.6666666666666666,1,0.6,1,0.7,1
7,7,M.Machado o0.5 HR,cowhitchurch,360,0.1,0.4599999999999999,San Diego Padres,M.Machado,Cincinnati Reds,0.0,0.36,N,0.0909090909090909,0,0.0,0,0.0,0
